(1500) PROCEDURE_TASK; INFO: Procedure task started
(128852) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(128929) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -10000
(129009) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -19999
(129012) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(129017) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(129017) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(129089) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -30000
(129169) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(129250) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -49999
(129329) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -60000
(130393) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(130399) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(132543) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(132543) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(134039) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(134119) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(134199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 39999
(134334) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(134379) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(134429) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(134509) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(134589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(134589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(134669) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -10000
(134749) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -19999
(134829) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -30000
(134909) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(134989) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -49999
(134992) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(134996) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(134996) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(135069) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -60000
(136069) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(136071) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(138170) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(138171) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(139723) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(139799) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(139879) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 39999
(139959) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(140112) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(140139) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(140219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(140299) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(140299) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(140379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -10000
(140381) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(140385) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(140385) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(140459) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -19999
(140539) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -30000
(140619) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(140699) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -49999
(140779) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -60000
(140931) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(141787) PROCEDURE_TASK; INFO: Stop notification received, stopping procedure
