(12631) PROCEDURE_TASK; INFO: Procedure task started
(150201) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150201) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150261) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150261) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150319) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150319) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150379) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150379) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150498) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150498) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150560) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150560) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150620) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150620) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150679) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150679) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150738) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150739) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150802) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150802) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(150974) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(150974) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151136) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(151136) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151188) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(151188) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151248) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(151248) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151309) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(151309) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151477) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(151477) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151540) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
